ID;Edad;Tipo_Trabajo;Estado_Civil;Educacion;mora;Vivienda;Consumo;Contacto;Mes;Dia;Campana;Dias_Ultima_Camp;No_Contactos;Resultado_Anterior;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;prediccion
7491;33;tecnico;casado;Estudiante Universitario;no;si;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7492;39;Vive de los arriendos;casado;pregrado;no;si;no;telefono fijo;jun;fri;24;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7495;32;empleado;casado;Estudiante Universitario;no;no;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7503;40;administrador negocio;casado;bachillerato;unknown;si;no;telefono fijo;jun;fri;3;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7508;34;tecnico;casado;pregrado;no;no;no;telefono fijo;jun;fri;2;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;1
7509;34;empleado;divorced;Estudiante Universitario;no;no;no;telefono fijo;jun;fri;23;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7512;34;tecnico;single;bachillerato;no;no;no;telefono fijo;jun;fri;7;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7517;35;administrador negocio;soltero;preescolar;unknown;unknown;unknown;telefono fijo;jun;fri;2;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;1
7523;35;administrador negocio;single;primaria;no;si;si;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7534;39;empleado;casado;preescolar;unknown;no;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7536;47;administrador negocio;casado;pregrado;no;no;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7541;36;administrador negocio;divorced;bachillerato;no;si;si;telefono fijo;jun;fri;5;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7546;36;empleado;casado;bachillerato;no;no;si;telefono fijo;jun;fri;3;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7549;34;empleado;casado;primaria;unknown;no;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7550;39;tecnico;casado;Estudiante Universitario;no;si;no;telefono fijo;jun;fri;2;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;1
7552;29;administrador negocio;casado;pregrado;no;no;no;telefono fijo;jun;fri;4;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7564;40;empleado;casado;bachillerato;no;no;no;telefono fijo;jun;fri;2;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;1
7565;40;tecnico;casado;bachillerato incompleto;no;no;no;telefono fijo;jun;fri;4;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7568;32;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;jun;fri;2;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;1
7569;43;administrador negocio;divorced;pregrado;no;no;no;telefono fijo;jun;fri;3;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7570;34;tecnico;single;Estudiante Universitario;no;no;no;telefono fijo;jun;fri;2;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;1
7573;25;empleado;single;bachillerato;no;si;no;telefono fijo;jun;fri;3;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7576;29;tecnico;casado;pregrado;no;no;si;telefono fijo;jun;fri;4;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7579;47;pensionado;casado;preescolar;unknown;no;si;telefono fijo;jun;fri;3;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7580;27;tecnico;single;Estudiante Universitario;no;no;no;telefono fijo;jun;fri;5;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7585;42;empleado;casado;bachillerato incompleto;unknown;no;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7587;47;tecnico;single;Estudiante Universitario;unknown;no;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7590;34;tecnico;casado;pregrado;no;no;no;telefono fijo;jun;fri;12;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7591;33;empleado;casado;bachillerato incompleto;no;si;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7595;52;empleado;casado;preescolar;no;si;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7599;35;servicios;casado;Estudiante Universitario;unknown;no;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7600;38;tecnico;single;Estudiante Universitario;unknown;si;no;telefono fijo;jun;fri;5;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7609;49;administrador negocio;single;bachillerato;no;si;no;telefono fijo;jun;fri;1;999;0;sin contacto;1.4;94465.0;-41.8;4967.0;5228.1;0
7615;26;servicios;single;bachillerato;no;no;si;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7619;48;tecnico;casado;Estudiante Universitario;no;si;no;telefono fijo;jun;mon;3;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7621;32;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7622;54;empleado;unknown;primaria;unknown;no;no;telefono fijo;jun;mon;18;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7623;45;ama de casa;single;bachillerato incompleto;no;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7627;39;servicios;single;bachillerato;unknown;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7628;51;servicios;casado;bachillerato;unknown;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7634;48;tecnico;casado;Estudiante Universitario;no;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7636;37;administrador negocio;single;pregrado;no;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7641;26;tecnico;casado;primaria;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7642;33;administrador negocio;casado;pregrado;no;no;si;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7647;33;tecnico;casado;Estudiante Universitario;no;no;no;telefono fijo;jun;mon;4;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7648;33;Vive de los arriendos;casado;pregrado;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7650;42;tecnico;divorced;bachillerato incompleto;no;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7652;56;pensionado;casado;primaria;no;unknown;unknown;telefono fijo;jun;mon;5;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7655;56;pensionado;casado;preescolar;no;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7667;24;administrador negocio;single;Estudiante Universitario;no;si;si;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7668;59;pensionado;casado;preescolar;no;si;si;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7677;34;administrador negocio;casado;bachillerato;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7680;42;servicios;casado;bachillerato;no;no;si;telefono fijo;jun;mon;3;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7686;29;administrador negocio;casado;bachillerato;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7693;44;empleado;casado;Estudiante Universitario;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7697;29;empleado;single;bachillerato incompleto;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7700;54;empleado;casado;bachillerato incompleto;unknown;si;si;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7703;35;tecnico;casado;Estudiante Universitario;no;si;si;telefono fijo;jun;mon;4;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7706;29;empleado;casado;preescolar;unknown;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7710;44;empleado;single;primaria;unknown;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7714;36;tecnico;casado;Estudiante Universitario;no;si;si;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7715;26;estudiante;single;bachillerato;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7717;36;tecnico;casado;Estudiante Universitario;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7719;46;administrador negocio;single;pregrado;unknown;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7723;36;emprendedor;casado;bachillerato;no;si;no;telefono fijo;jun;mon;4;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7734;39;vendedor ambulante;casado;preescolar;unknown;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7735;56;emprendedor;divorced;pregrado;no;no;si;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7739;49;empleado;soltero;preescolar;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7741;33;Vive de los arriendos;casado;bachillerato;no;no;si;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7744;25;tecnico;single;bachillerato;no;si;si;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7750;25;servicios;single;bachillerato;no;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7753;39;vendedor ambulante;casado;bachillerato incompleto;unknown;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7754;35;tecnico;casado;pregrado;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7756;60;Vive de los arriendos;casado;unknown;unknown;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7757;31;empleado;casado;preescolar;no;si;si;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7758;36;tecnico;casado;pregrado;no;si;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7759;30;servicios;casado;pregrado;unknown;no;si;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7763;47;empleado;casado;bachillerato incompleto;no;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7766;58;tecnico;casado;preescolar;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7767;36;administrador negocio;single;bachillerato;no;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7771;29;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7774;32;servicios;casado;unknown;no;no;no;telefono fijo;jun;mon;4;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7775;46;administrador negocio;single;pregrado;no;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7777;41;empleado;single;bachillerato incompleto;unknown;no;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7781;53;empleado;single;bachillerato incompleto;no;si;no;telefono fijo;jun;mon;3;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7786;31;administrador negocio;casado;bachillerato;no;no;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7789;58;unknown;casado;preescolar;no;si;no;telefono fijo;jun;mon;1;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7793;37;empleado;casado;bachillerato;no;si;no;telefono fijo;jun;mon;4;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7795;26;tecnico;casado;Estudiante Universitario;no;no;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7796;40;empleado;casado;primaria;no;no;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7797;32;empleado;casado;preescolar;unknown;no;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7801;28;emprendedor;single;bachillerato;no;si;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7803;26;administrador negocio;single;bachillerato;no;si;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7805;52;unknown;casado;preescolar;no;no;si;telefono fijo;jun;mon;17;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7809;27;emprendedor;single;pregrado;no;si;no;telefono fijo;jun;mon;3;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7812;39;vendedor ambulante;casado;pregrado;no;no;no;telefono fijo;jun;mon;3;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7814;34;Vive de los arriendos;single;bachillerato;no;si;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7815;41;empleado;divorced;bachillerato incompleto;unknown;no;no;telefono fijo;jun;mon;4;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7818;49;administrador negocio;single;pregrado;unknown;si;no;telefono fijo;jun;mon;3;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7820;42;empleado;single;bachillerato incompleto;no;no;no;telefono fijo;jun;mon;5;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7821;35;empleado;casado;bachillerato;unknown;no;no;telefono fijo;jun;mon;3;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7826;32;tecnico;single;Estudiante Universitario;no;si;no;telefono fijo;jun;mon;3;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7828;28;empleado;single;bachillerato incompleto;no;si;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7831;35;empleado;casado;preescolar;unknown;si;no;telefono fijo;jun;mon;5;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7832;45;administrador negocio;casado;unknown;no;no;no;telefono fijo;jun;mon;4;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7834;45;empleado;casado;preescolar;unknown;si;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7840;36;empleado;casado;preescolar;no;no;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7842;31;servicios;single;bachillerato;no;si;no;telefono fijo;jun;mon;2;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;1
7854;38;vendedor ambulante;casado;pregrado;unknown;no;no;telefono fijo;jun;mon;10;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7859;39;ama de casa;casado;preescolar;no;si;no;telefono fijo;jun;mon;4;999;0;sin contacto;1.4;94465.0;-41.8;4961.0;5228.1;0
7863;47;servicios;casado;primaria;no;no;no;telefono fijo;jun;wed;3;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7865;54;ama de casa;divorciado;preescolar;no;si;no;telefono fijo;jun;wed;6;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7872;37;Vive de los arriendos;single;pregrado;no;no;no;telefono fijo;jun;wed;3;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7875;21;tecnico;single;Estudiante Universitario;no;no;no;telefono fijo;jun;wed;4;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7877;39;empleado;casado;preescolar;unknown;no;no;telefono fijo;jun;wed;3;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7878;29;administrador negocio;casado;Estudiante Universitario;no;si;no;telefono fijo;jun;wed;4;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7879;45;servicios;divorced;bachillerato;no;no;no;telefono fijo;jun;wed;5;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7886;39;tecnico;divorced;Estudiante Universitario;no;no;no;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
7887;56;servicios;casado;bachillerato;unknown;si;no;telefono fijo;jun;wed;14;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7898;55;desempleado;casado;preescolar;unknown;si;no;telefono fijo;jun;wed;4;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7910;36;empleado;divorced;bachillerato;no;si;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7912;45;servicios;casado;bachillerato;no;si;no;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
7913;48;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;jun;wed;5;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7915;30;vendedor ambulante;single;pregrado;no;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7922;35;servicios;single;bachillerato;unknown;no;si;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7933;38;empleado;single;bachillerato incompleto;no;no;no;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
7938;47;Vive de los arriendos;casado;preescolar;unknown;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7939;37;empleado;casado;primaria;unknown;si;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7941;37;empleado;casado;primaria;unknown;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7943;54;administrador negocio;casado;pregrado;no;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7949;38;empleado;casado;primaria;no;si;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7951;47;unknown;casado;unknown;unknown;si;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7952;34;servicios;casado;bachillerato;no;unknown;unknown;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7954;42;tecnico;casado;Estudiante Universitario;unknown;no;no;telefono fijo;jun;wed;16;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7960;31;servicios;casado;bachillerato incompleto;no;si;no;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
7966;25;servicios;single;bachillerato;no;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7968;33;administrador negocio;single;pregrado;no;si;si;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7970;57;pensionado;casado;preescolar;unknown;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7972;41;empleado;casado;primaria;unknown;si;no;telefono fijo;jun;wed;4;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7976;45;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7979;30;administrador negocio;single;pregrado;no;si;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7980;57;empleado;casado;unknown;unknown;no;no;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
7981;52;empleado;divorced;bachillerato;no;no;no;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
7982;36;servicios;single;unknown;no;si;si;telefono fijo;jun;wed;7;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7985;49;tecnico;divorced;unknown;no;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7986;56;empleado;casado;preescolar;unknown;si;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7987;31;ama de casa;casado;preescolar;unknown;no;no;telefono fijo;jun;wed;10;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7988;52;desempleado;casado;unknown;no;si;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7989;33;Vive de los arriendos;single;pregrado;no;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7990;45;unknown;casado;unknown;unknown;no;no;telefono fijo;jun;wed;1;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7994;43;servicios;single;unknown;unknown;si;no;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
7996;36;administrador negocio;casado;Estudiante Universitario;no;no;no;telefono fijo;jun;wed;17;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7997;42;empleado;divorced;bachillerato incompleto;no;si;no;telefono fijo;jun;wed;5;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
7998;48;administrador negocio;casado;Estudiante Universitario;no;no;no;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
7999;35;administrador negocio;casado;pregrado;no;si;no;telefono fijo;jun;wed;5;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
8004;47;empleado;divorciado;preescolar;no;no;si;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
8005;41;ama de casa;casado;preescolar;unknown;no;no;telefono fijo;jun;wed;3;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
8006;40;servicios;casado;bachillerato;no;si;no;telefono fijo;jun;wed;6;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
8007;38;empleado;casado;primaria;unknown;si;no;telefono fijo;jun;wed;13;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
8015;32;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
8019;35;empleado;casado;primaria;unknown;no;no;telefono fijo;jun;wed;4;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
8021;47;empleado;casado;preescolar;unknown;si;si;telefono fijo;jun;wed;3;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
8025;45;empleado;casado;bachillerato incompleto;no;no;no;telefono fijo;jun;wed;13;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
8026;40;empleado;casado;preescolar;unknown;no;no;telefono fijo;jun;wed;3;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
8034;29;administrador negocio;single;pregrado;no;si;si;telefono fijo;jun;wed;4;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
8036;34;administrador negocio;single;bachillerato;no;unknown;unknown;telefono fijo;jun;wed;2;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;1
8037;57;pensionado;single;bachillerato;no;no;no;telefono fijo;jun;wed;4;999;0;sin contacto;1.4;94465.0;-41.8;4959.0;5228.1;0
